"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long","language","iso3c","country_wb","gdp_pc_const2015","income","income_group","bii","scenario"
"9208","Marsh and Swamp Conservation",1980,"CI","North America","United States",27.651554,-82.139415,"English","USA","United States",30930.4214515341,"High income","High",0.683226108551025,"historical"
"9209","Marsh and Swamp Conservation",2013,"After","North America","Mexico",20.7431,-90.420161,"English","MEX","Mexico",9738.71059803658,"Upper middle income","Middle",0.740009427070618,"historical"
"9210","Marsh and Swamp Conservation",1984,"CI","North America","United States",42.680439,-84.484082,"English","USA","United States",33654.3079300258,"High income","High",0.683254480361938,"historical"
"9211","Marsh and Swamp Conservation",2016,"After","Africa","Nigeria",5.028974,6.366878,"English","NGA","Nigeria",2481.81490350326,"Lower middle income","Middle",0.46598756313324,"ssp2rcp4p5messageglobiom"
"9212","Marsh and Swamp Conservation",2016,"After","Asia","Indonesia",-5.494405,119.28537,"English","IDN","Indonesia",3416.81005170972,"Upper middle income","Middle",0.714181482791901,"ssp2rcp4p5messageglobiom"
"9213","Marsh and Swamp Conservation",2008,"After","Asia","Indonesia",3.226572,96.594742,"English","IDN","Indonesia",2464.60193418272,"Upper middle income","Middle",0.743645906448364,"historical"
"9214","Marsh and Swamp Conservation",2013,"CI","North America","Canada",56.998849,-114.98823,"English","CAN","Canada",42851.170527104,"High income","High",0.907785058021545,"historical"
"9215","Marsh and Swamp Conservation",2003,"CI","Europe","Germany",48.168056,12.379722,"English","DEU","Germany",35270.0227284267,"High income","High",0.666137635707855,"historical"
"9216","Marsh and Swamp Conservation",1997,"CI","North America","United States",30.976816,-87.913979,"English","USA","United States",43936.9050018073,"High income","High",0.684594756364822,"historical"
"9217","Marsh and Swamp Conservation",2002,"After","Europe","The Netherlands",53.460126,6.753124,"English","NLD","Netherlands",41135.4190736263,"High income","High",0.566132426261902,"historical"
"9219","Marsh and Swamp Conservation",2000,"BACI","North America","United States",40.622727,-74.200997,"English","USA","United States",48379.7551705781,"High income","High",0.685150921344757,"historical"
"9220","Marsh and Swamp Conservation",2004,"After","Asia","Kuwait",29.46972,47.989024,"English","KWT","Kuwait",37918.5405829238,"High income","High",1,"historical"
"9221","Marsh and Swamp Conservation",1982,"After","North America","United States",35.333604,-76.720289,"English","USA","United States",30546.7587475276,"High income","High",0.683240294456482,"historical"
"9221","Marsh and Swamp Conservation",1982,"CI","North America","United States",35.333604,-76.720289,"English","USA","United States",30546.7587475276,"High income","High",0.683240294456482,"historical"
"9222","Marsh and Swamp Conservation",2000,"CI","North America","United States",29.390346,-94.729721,"English","USA","United States",48379.7551705781,"High income","High",0.685150921344757,"historical"
"9223","Marsh and Swamp Conservation",2017,"CI","North America","United States",40.593436,-73.613318,"English","USA","United States",58151.7021391854,"High income","High",0.691518187522888,"ssp2rcp4p5messageglobiom"
"9224","Marsh and Swamp Conservation",2000,"After","South America","Colombia",10.971795,-74.532059,"English","COL","Colombia",4016.80951748167,"Upper middle income","Middle",0.709939897060394,"historical"
"9225","Marsh and Swamp Conservation",1999,"BACI","North America","United States",29.353146,-89.304136,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"9226","Marsh and Swamp Conservation",1996,"Rand.exp.","North America","Canada",44.766667,-76.016667,"English","CAN","Canada",32801.3018574024,"High income","High",0.909655058383941,"historical"
"9227","Marsh and Swamp Conservation",1999,"CI","North America","United States",29.654964,-92.688527,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"9227","Marsh and Swamp Conservation",1999,"Rand.exp.","North America","United States",29.654964,-92.688527,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"9228","Marsh and Swamp Conservation",2001,"Rand.exp.","North America","United States",29.654964,-92.688527,"English","USA","United States",48361.0167607073,"High income","High",0.684849977493286,"historical"
"9228","Marsh and Swamp Conservation",2001,"CI","North America","United States",29.654964,-92.688527,"English","USA","United States",48361.0167607073,"High income","High",0.684849977493286,"historical"
"9229","Marsh and Swamp Conservation",1998,"After","Asia","Israel",33.103052,35.610738,"English","ISR","Israel",27620.6563115809,"High income","High",0.934187793731689,"historical"
"9229","Marsh and Swamp Conservation",1998,"CI","Asia","Israel",33.103052,35.610738,"English","ISR","Israel",27620.6563115809,"High income","High",0.934187793731689,"historical"
"9230","Marsh and Swamp Conservation",2002,"Rand.exp.","North America","United States",32.573698,-117.126203,"English","USA","United States",48729.1586442625,"High income","High",0.685816407203674,"historical"
"9233","Marsh and Swamp Conservation",2011,"Rand.exp.","North America","United States",30.368344,-88.206877,"English","USA","United States",52956.6630340962,"High income","High",0.689221143722534,"historical"
"9234","Marsh and Swamp Conservation",1993,"After","Asia","Thailand",9.986035,98.612236,"English","THA","Thailand",3186.99707103229,"Upper middle income","Middle",0.698475903272629,"historical"
"9235","Marsh and Swamp Conservation",2017,"Rand.exp.","Europe","The Netherlands",53.338289,5.731806,"English","NLD","Netherlands",47670.1057253297,"High income","High",0.609562337398529,"ssp2rcp4p5messageglobiom"
"9236","Marsh and Swamp Conservation",2005,"After","North America","United States",27.834391,-82.755801,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"9237","Marsh and Swamp Conservation",2010,"After","Africa","Kenya",-1.16941,36.640161,"English","KEN","Kenya",1340.16467408856,"Lower middle income","Middle",0.721691370010376,"historical"
"9238","Marsh and Swamp Conservation",2000,"BACI","Europe","Ireland",53.005565,-6.369644,"English","IRL","Ireland",42599.4803921319,"High income","High",0.438363552093506,"historical"
"9238","Marsh and Swamp Conservation",2000,"After","Europe","Ireland",53.005565,-6.369644,"English","IRL","Ireland",42599.4803921319,"High income","High",0.438363552093506,"historical"
"9239","Marsh and Swamp Conservation",2016,"Rand.exp.","Oceania","Australia",-37.838714,145.491925,"English","AUS","Australia",57632.9995925594,"High income","High",0.696267366409302,"ssp2rcp4p5messageglobiom"
"9239","Marsh and Swamp Conservation",2016,"CI","Oceania","Australia",-37.838714,145.491925,"English","AUS","Australia",57632.9995925594,"High income","High",0.696267366409302,"ssp2rcp4p5messageglobiom"
"9239","Marsh and Swamp Conservation",2016,"After","Oceania","Australia",-37.838714,145.491925,"English","AUS","Australia",57632.9995925594,"High income","High",0.696267366409302,"ssp2rcp4p5messageglobiom"
"9240","Marsh and Swamp Conservation",2014,"BA","North America","United States",25.399318,-80.594168,"English","USA","United States",55394.4510435329,"High income","High",0.688019990921021,"historical"
"9241","Marsh and Swamp Conservation",2000,"CI","North America","United States",28.780219,-95.986373,"English","USA","United States",48379.7551705781,"High income","High",0.685150921344757,"historical"
"9242","Marsh and Swamp Conservation",2016,"CI","North America","United States",47.995043,-99.071873,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9243","Marsh and Swamp Conservation",2001,"After","North America","Mexico",24.323538,-110.324188,"English","MEX","Mexico",9398.35074355724,"Upper middle income","Middle",0.740373253822327,"historical"
"9244","Marsh and Swamp Conservation",2006,"CI","North America","United States",39.570157,-75.480032,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"9245","Marsh and Swamp Conservation",2009,"CI","North America","United States",38.262865,-121.928839,"English","USA","United States",51611.3217087719,"High income","High",0.68496561050415,"historical"
"9246","Marsh and Swamp Conservation",2004,"CI","Europe","The Netherlands",51.655087,4.270368,"English","NLD","Netherlands",41663.1477772692,"High income","High",0.555660724639893,"historical"
"9246","Marsh and Swamp Conservation",2004,"After","Europe","The Netherlands",51.655087,4.270368,"English","NLD","Netherlands",41663.1477772692,"High income","High",0.555660724639893,"historical"
"9247","Marsh and Swamp Conservation",2008,"BA","North America","United States",44.8625,-93.6,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"9247","Marsh and Swamp Conservation",2008,"Rand.exp.","North America","United States",44.8625,-93.6,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"9248","Marsh and Swamp Conservation",2013,"CI","Europe","Estonia",58.876451,26.959552,"English","EST","Estonia",16809.5326683781,"High income","High",0.875263929367065,"historical"
"9249","Marsh and Swamp Conservation",2012,"CI","South America","Brazil",-29.683082,-50.205832,"English","BRA","Brazil",9167.49818450433,"Upper middle income","Middle",0.769350051879883,"historical"
"9300","Reptile Conservation",2016,"After","Asia","China, P.R.",31.230416,121.473701,"English","CHN","China",8679.37704460133,"Upper middle income","Middle",0.635650455951691,"ssp2rcp4p5messageglobiom"
"9303","Marsh and Swamp Conservation",2010,"Rand.exp.","North America","United States",43.054604,-89.403313,"English","USA","United States",52555.7695134023,"High income","High",0.688368797302246,"historical"
"9304","Marsh and Swamp Conservation",2010,"BA","Asia","Iraq",30.799227,47.28139,"English","IRQ","Iraq",3881.94327045302,"Upper middle income","Middle",1,"historical"
"9456","Grassland Conservation",2015,"Rand.exp.","Europe","Norway",61.4394218,5.9738631,"English","NOR","Norway",74809.9658049898,"High income","High",0.952530443668365,"ssp2rcp4p5messageglobiom"
"9457","Grassland Conservation",2016,"Rand.exp.","Europe","Norway",61.0487603,7.8139366,"English","NOR","Norway",75017.4944769055,"High income","High",0.951144397258759,"ssp2rcp4p5messageglobiom"
"9459","Grassland Conservation",2016,"CI","Europe","Germany",51.8712457,12.7985062,"English","DEU","Germany",42516.9337063103,"High income","High",0.684639096260071,"ssp2rcp4p5messageglobiom"
"9459","Grassland Conservation",2016,"CI","Europe","Germany",51.8712457,12.7985062,"English","DEU","Germany",42516.9337063103,"High income","High",0.684639096260071,"ssp2rcp4p5messageglobiom"
"9460","Grassland Conservation",2012,"Rand.exp.","Europe","Germany",51.2290255,11.8961721,"English","DEU","Germany",40834.5088218456,"High income","High",0.681620597839355,"historical"
"9461","Grassland Conservation",2015,"Rand.exp.","North America","United States",45.5874852,-97.1420032,"English","USA","United States",56572.9188996063,"High income","High",0.690962076187134,"ssp2rcp4p5messageglobiom"
"9464","Grassland Conservation",2000,"After","Europe","Germany",51.4397474,11.9084214,"English","DEU","Germany",35104.1308467844,"High income","High",0.660598814487457,"historical"
"9465","Grassland Conservation",2001,"Rand.exp.","North America","United States",38.6210485,-121.9892096,"English","USA","United States",48361.0167607073,"High income","High",0.684849977493286,"historical"
