"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long"
"GER195","Non-English language",1988,"BA","Europe","Germany",51.1062759,6.9776051
"GER167","Non-English language",2007,"BA","Europe","Germany",51.331949,10.063897
"GER201","Non-English language",1994,"BA","Europe","Germany",51.43,7.66
"GER186","Non-English language",2013,"BA","Europe","Germany",51.571268,12.751463
"GER121","Non-English language",2014,"BA","Europe","Germany",51.59322,6.645541
"GER111","Non-English language",2012,"BA","Europe","Germany",51.77393,12.36424
"GER88","Non-English language",1996,"BA","Europe","Germany",51.775423,6.363127
"GER168","Non-English language",2008,"BA","Europe","Germany",51.779886,10.523137
"GER77","Non-English language",2001,"BA","Europe","Germany",51.859053,12.585049
"GER166","Non-English language",2002,"BA","Europe","Germany",51.904385,12.009315
"GER90","Non-English language",1994,"BA","Europe","Germany",51.963896,7.615209
"GER114","Non-English language",2014,"BA","Europe","Germany",51.98411367,7.216680667
"GER32","Non-English language",2008,"BA","Europe","Germany",52.01819444,13.068
"GER41","Non-English language",2016,"BA","Europe","Germany",52.01819444,13.068
"GER40","Non-English language",2016,"BA","Europe","Germany",52.01897222,8.033833333
"GER59","Non-English language",2017,"BA","Europe","Germany",52.10147222,7.001472222
"GER188","Non-English language",2014,"BA","Europe","Germany",52.468946,8.323653
"GER221","Non-English language",1997,"BA","Europe","Germany",52.48,10.55
"GER73","Non-English language",2003,"BA","Europe","Germany",52.483447,8.326837
"GER124","Non-English language",2007,"BA","Europe","Germany",52.506743,13.844607
"GER161","Non-English language",2006,"BA","Europe","Germany",52.553237,13.456329
"GER95","Non-English language",1993,"BA","Europe","Germany",52.603242,12.551711
"GER78","Non-English language",2001,"BA","Europe","Germany",52.643673,10.168987
"GER69","Non-English language",2004,"BA","Europe","Germany",52.712435,9.8108
"GER214","Non-English language",2000,"BA","Europe","Germany",52.92,13.9
"GER193","Non-English language",2016,"BA","Europe","Germany",53.034928,14.27472
"GER56","Non-English language",2014,"BA","Europe","Germany",53.06727778,13.019
"GER51","Non-English language",1997,"BA","Europe","Germany",53.085,13.10130556
"GER72","Non-English language",2003,"BA","Europe","Germany",53.180441,9.068809
"GER65","Non-English language",2006,"BA","Europe","Germany",53.615144,10.182624
"GER74","Non-English language",2003,"BA","Europe","Germany",53.827618,8.574746
"GER64","Non-English language",2007,"BA","Europe","Germany",54.01606967,12.20551333
"GER101","Non-English language",2004,"BA","Europe","Germany",54.064898,10.2749115
"HUN35","Non-English language",2012,"BA","Europe","Hungary",46.00141667,19.01686111
"HUN37","Non-English language",2015,"BA","Europe","Hungary",47.029225,19.493662
"HUN49","Non-English language",2012,"BA","Europe","Hungary",47.14,21.03
"HUN22","Non-English language",2018,"BA","Europe","Hungary",47.15066667,19.08513889
"HUN29","Non-English language",2012,"BA","Europe","Hungary",47.15130556,19.05202778
"HUN46","Non-English language",2018,"BA","Europe","Hungary",47.25062222,19.15002778
"HUN43","Non-English language",2018,"BA","Europe","Hungary",47.5766355,20.9314195
"HUN50","Non-English language",2012,"BA","Europe","Hungary",48.05,18.99
"ARB1","Non-English language",2014,"BA","Asia","Iraq",0.612925926,0.678537037
"ITA3","Non-English language",2005,"BA","Europe","Italy",43.713802,10.396063
"ITA11","Non-English language",2015,"BA","Europe","Italy",43.748069,10.276152
"ITA6","Non-English language",2008,"BA","Europe","Italy",45.717277,9.667315
"JPN55","Non-English language",1966,"BA","Asia","Japan",7.083333333,144.1166667
"JPN4","Non-English language",2009,"BA","Asia","Japan",27.13333333,142.0666667
"JPN25","Non-English language",2015,"BA","Asia","Japan",31.13333333,130.0333333
"JPN156","Non-English language",2008,"BA","Asia","Japan",32.01666667,131.15
"JPN82","Non-English language",2005,"BA","Asia","Japan",33.06666667,132.1166667
"JPN157","Non-English language",2008,"BA","Asia","Japan",34,133.0666667
"JPN83","Non-English language",2004,"BA","Asia","Japan",34,131.1
"JPN195","Non-English language",2011,"BA","Asia","Japan",34.03333333,135.1333333
"JPN210","Non-English language",2003,"BA","Asia","Japan",34.03333333,133
"JPN137","Non-English language",2007,"BA","Asia","Japan",34.06666667,135.05
"JPN232","Non-English language",2012,"BA","Asia","Japan",34.06666667,135.1333333
"JPN108","Non-English language",1992,"BA","Asia","Japan",34.08333333,139.0166667
"JPN159","Non-English language",2008,"BA","Asia","Japan",34.1,135.0333333
"JPN233","Non-English language",2010,"BA","Asia","Japan",34.11666667,135.1
"JPN86","Non-English language",2003,"BA","Asia","Japan",34.11666667,135.0666667
"JPN33","Non-English language",2010,"BA","Asia","Japan",34.13333333,132.0166667
"JPN35","Non-English language",2008,"BA","Asia","Japan",34.13333333,132.1333333
"JPN202","Non-English language",2005,"BA","Asia","Japan",35,139.0666667
"JPN241","Non-English language",2012,"BA","Asia","Japan",35.01666667,140.15
"JPN99","Non-English language",1997,"BA","Asia","Japan",35.01666667,139.1166667
"JPN10","Non-English language",1995,"BA","Asia","Japan",35.03333333,137
"JPN155","Non-English language",2008,"BA","Asia","Japan",35.05,139.0833333
"JPN165","Non-English language",2005,"BA","Asia","Japan",35.06666667,136.0166667
"JPN192","Non-English language",2012,"BA","Asia","Japan",35.06666667,136.0166667
"JPN162","Non-English language",2006,"BA","Asia","Japan",35.08333333,139.15
"JPN5","Non-English language",2007,"BA","Asia","Japan",35.08333333,138.1333333
"JPN80","Non-English language",2005,"BA","Asia","Japan",35.1,139.0833333
"JPN54","Non-English language",1983,"BA","Asia","Japan",35.11666667,137.1333333
"JPN81","Non-English language",2005,"BA","Asia","Japan",35.11666667,139.0833333
"JPN118","Non-English language",2008,"BA","Asia","Japan",35.13333333,137
"JPN98","Non-English language",1997,"BA","Asia","Japan",35.13333333,139.1
"JPN256","Non-English language",2005,"BA","Asia","Japan",35.15,139.1
"JPN311","Non-English language",2011,"BA","Asia","Japan",35.5517,134.8544
"JPN37","Non-English language",2008,"BA","Asia","Japan",36,138.0833333
"JPN160","Non-English language",2007,"BA","Asia","Japan",36.01666667,139.0833333
"JPN300","Non-English language",2003,"BA","Asia","Japan",36.01666667,139
"JPN12","Non-English language",1989,"BA","Asia","Japan",36.05,140
"JPN234","Non-English language",2010,"BA","Asia","Japan",36.06666667,137.1333333
"JPN47","Non-English language",1992,"BA","Asia","Japan",36.13333333,139.1
"JPN142","Non-English language",2013,"BA","Asia","Japan",37,140
"JPN152","Non-English language",2009,"BA","Asia","Japan",37,140.1333333
"JPN170","Non-English language",2003,"BA","Asia","Japan",37.01666667,140.0666667
"JPN143","Non-English language",2012,"BA","Asia","Japan",37.03333333,140.15
"JPN164","Non-English language",2005,"BA","Asia","Japan",37.05,140.0166667
"JPN150","Non-English language",2010,"BA","Asia","Japan",38.06666667,138.0666667
"JPN51","Non-English language",1998,"BA","Asia","Japan",43.1,142.1
"JPN52","Non-English language",1995,"BA","Asia","Japan",43.1,142.1
"GER180","Non-English language",2000,"BA","Europe","Luxembourg",49.786895,6.117936
"FRE25","Non-English language",2014,"BA","Africa","Madagascar",14.6582,49.6452
"SPA61","Non-English language",2019,"BA","North America","Mexico",16.008889,-93.361112
"SPA108","Non-English language",2009,"BA","North America","Mexico",18.37,-98.62
"SPA57","Non-English language",2018,"BA","North America","Mexico",18.415448,-95.112401
"SPA54","Non-English language",2011,"BA","North America","Mexico",19.400746,-99.406959
"SPA59","Non-English language",2018,"BA","North America","Mexico",19.516111,-97.323889
"GER174","Non-English language",2007,"BA","Europe","NA",47.399198,8.551212
"GER225","Non-English language",1998,"BA","Europe","Netherlands",52.22,4.61
"POL38","Non-English language",2015,"BA","Europe","Poland",49.256717,19.976145
"POL39","Non-English language",2013,"BA","Europe","Poland",49.5078,21.471732
"POL17","Non-English language",2013,"BA","Europe","Poland",50.047503,19.15431
"POL57","Non-English language",2012,"BA","Europe","Poland",50.053102,17.991082
"POL46","Non-English language",2009,"BA","Europe","Poland",51.0175,18.07527778
"POL6","Non-English language",2018,"BA","Europe","Poland",51.08378333,23.10244444
"POL37","Non-English language",2015,"BA","Europe","Poland",51.13369444,18.983333
"POL22","Non-English language",2011,"BA","Europe","Poland",51.4708335,22.0958335
"POL54","Non-English language",2015,"BA","Europe","Poland",51.648551,17.748352
"POL1","Non-English language",2019,"BA","Europe","Poland",52.00194444,16.11694444
"POL64","Non-English language",2007,"BA","Europe","Poland",52.016667,21.333333
"POL14","Non-English language",2014,"BA","Europe","Poland",52.050308,15.127594
"POL63","Non-English language",2018,"BA","Europe","Poland",52.121387,20.996396
"POL65","Non-English language",2011,"BA","Europe","Poland",52.151726,21.24804
"POL42","Non-English language",2010,"BA","Europe","Poland",52.173841,21.099502
"POL60","Non-English language",2010,"BA","Europe","Poland",52.215841,15.799409
"POL53","Non-English language",2015,"BA","Europe","Poland",52.330058,15.879046
"POL56","Non-English language",2013,"BA","Europe","Poland",52.473025,15.787251
"POL12","Non-English language",2015,"BA","Europe","Poland",52.478666,15.785446
"GER9","Non-English language",2017,"BA","Europe","Poland",53.06733333,22.03525
"POL23","Non-English language",2011,"BA","Europe","Poland",53.086442,18.619811
"POL52","Non-English language",2016,"BA","Europe","Poland",53.092027,15.958032
"POL13","Non-English language",2015,"BA","Europe","Poland",53.32252633,22.05944444
"POL59","Non-English language",2011,"BA","Europe","Poland",53.741032,21.43229
"POL10","Non-English language",2016,"BA","Europe","Poland",53.761771,21.440611
"POR47","Non-English language",2011,"BA","Europe","Portugal",37.220502,-7.846485
"KOR45","Non-English language",2010,"BA","Asia","Republic of Korea",37.557397,126.988168
"KOR19","Non-English language",2006,"BA","Asia","Republic of Korea",37.571019,127.025822
"RUS5","Non-English language",2017,"BA","Europe","Russia",43.923375,39.829139
"RUS12","Non-English language",2020,"BA","Europe","Russia",59.608806,30.236084
"RUS60","Non-English language",2005,"BA","Europe","Russia",60.56522,89.68495
"GER140","Non-English language",1977,"BA","Europe","Slovenia",45.13436111,14.01752778
"SPA28","Non-English language",2012,"BA","Europe","Spain",41.270928,-5.999396
"SPA110","Non-English language",2015,"BA","Europe","Spain",43.04,-1.63
"SPA111","Non-English language",2015,"BA","Europe","Spain",43.04,-1.63
"GER175","Non-English language",2009,"BA","Europe","Switzerland",47.166667,8.033333
"GER170","Non-English language",1980,"BA","Europe","Switzerland",47.205486,7.455277
"GER176","Non-English language",2011,"BA","Europe","Switzerland",47.359664,8.669522
"GER173","Non-English language",2007,"BA","Europe","Switzerland",47.382777,7.813608
"TCH6","Non-English language",2010,"BA","Asia","Taiwan",21.948293,120.780088
"TCH2","Non-English language",2002,"BA","Asia","Taiwan",24.390021,121.310361
"TCH10","Non-English language",2015,"BA","Asia","Taiwan",24.477429,118.310325
"SPA23","Non-English language",1974,"BA","North America","United States",42.11730556,76.13477778
"FRE6","Non-English language",2015,"CI","Africa","Algeria",33.49972222,0.283055556
"SPA6","Non-English language",2014,"CI","South America","Argentina",-31.569345,-64.834766
"SPA48","Non-English language",2002,"CI","South America","Argentina",-31.416667,-64.8
"SPA72","Non-English language",2015,"CI","South America","Argentina",-28.050406,-64.250427
"SPA78","Non-English language",2008,"CI","South America","Argentina",-28.018582,-64.283809
"SPA77","Non-English language",2012,"CI","South America","Argentina",-26.934451,-59.767117
"SPA12","Non-English language",2017,"CI","South America","Argentina",36.03463889,68.53555556
"SPA75","Non-English language",2009,"CI","South America","Argentina",40.10225,71.00227778
"GER138","Non-English language",2008,"CI","Europe","Austria",47.09568519,11.40675
"GER223","Non-English language",2004,"CI","Europe","Austria",47.52,14.55
"GER222","Non-English language",1995,"CI","Europe","Austria",48.1,16.3
"FRE79","Non-English language",2003,"CI","Europe","Belgium",50.025711,5.37393
"FRE80","Non-English language",2003,"CI","Europe","Belgium",50.06938889,5.152722222
"SPA26","Non-English language",2010,"CI","South America","Brazil",-30.034635,-51.217704
"POR8","Non-English language",2011,"CI","South America","Brazil",-29.166667,-50.083333
"POR27","Non-English language",2014,"CI","South America","Brazil",-28.381225,-49.454756
"POR59","Non-English language",2003,"CI","South America","Brazil",-28.31,-54.26
"POR53","Non-English language",2015,"CI","South America","Brazil",-27.270833,-51.433888
"POR28","Non-English language",2009,"CI","South America","Brazil",-27.092776,-52.619053
"POR21","Non-English language",2008,"CI","South America","Brazil",-25.321667,-49.159722
"POR26","Non-English language",2011,"CI","South America","Brazil",-25.254995,-48.858332
"POR23","Non-English language",2015,"CI","South America","Brazil",-21.525278,-48.323611
"POR30","Non-English language",2014,"CI","South America","Brazil",-20.81272,-42.872921
"POR44","Non-English language",2011,"CI","South America","Brazil",-18.503036,-54.749118
"POR57","Non-English language",2013,"CI","South America","Brazil",-17.88,-51.72
"POR50","Non-English language",2014,"CI","South America","Brazil",-15.809342,-47.904589
"SPA19","Non-English language",2010,"CI","South America","Brazil",23.03583333,-49.89888889
"FRE65","Non-English language",2016,"CI","Africa","Burkina Faso",11.59636806,2.822826389
"SPA49","Non-English language",2010,"CI","South America","Chile",-36.837751,-73.041588
"SPA53","Non-English language",2016,"CI","South America","Chile",-33.646389,-78.799444
"SCH7","Non-English language",2011,"CI","Asia","China",24.83,107.92
"SCH53","Non-English language",2000,"CI","Asia","China",25.05,100.52
"SCH54","Non-English language",1994,"CI","Asia","China",25.2,104.37
"SCH68","Non-English language",2004,"CI","Asia","China",27.08,112.3
